name,year,month,day,hour,lat,long,status,category,wind,pressure,ts_diameter,hu_diameter,v_id
Gamma,2005,11,20,18,16.9,-85.5,tropical depression,-1,30,1007,0.0,0.0,7312
Gamma,2005,11,21,0,17.1,-85.5,tropical depression,-1,25,1008,0.0,0.0,7313
Epsilon,2005,11,29,6,31.5,-49.2,tropical storm,0,45,993,155.3553,0.0,7314
Epsilon,2005,11,29,12,31.6,-50.0,tropical storm,0,45,993,155.3553,0.0,7315
Epsilon,2005,11,29,18,31.4,-50.8,tropical storm,0,45,993,155.3553,0.0,7316
Epsilon,2005,11,30,0,31.4,-51.5,tropical storm,0,45,993,189.8787,0.0,7317
Epsilon,2005,11,30,6,31.1,-52.5,tropical storm,0,50,992,189.8787,0.0,7318
Epsilon,2005,11,30,12,30.8,-53.5,tropical storm,0,55,991,172.617,0.0,7319
Epsilon,2005,11,30,18,30.1,-54.2,tropical storm,0,50,991,172.617,0.0,7320
Epsilon,2005,12,1,0,29.7,-53.8,tropical storm,0,50,992,172.617,0.0,7321
Epsilon,2005,12,1,6,30.0,-52.7,tropical storm,0,50,992,172.617,0.0,7322
Epsilon,2005,12,1,12,30.8,-51.9,tropical storm,0,50,992,172.617,0.0,7323
Epsilon,2005,12,1,18,31.4,-51.3,tropical storm,0,55,991,207.1404,0.0,7324
Epsilon,2005,12,2,0,31.9,-50.6,tropical storm,0,55,991,207.1404,0.0,7325
Epsilon,2005,12,2,6,32.5,-49.8,tropical storm,0,55,990,189.8787,0.0,7326
Epsilon,2005,12,2,12,33.2,-48.9,tropical storm,0,60,989,189.8787,0.0,7327
Epsilon,2005,12,2,18,33.9,-47.9,hurricane,1,65,987,207.1404,34.523399999999995,7328
Epsilon,2005,12,3,0,34.3,-47.1,hurricane,1,65,987,230.156,34.523399999999995,7329
Epsilon,2005,12,3,6,34.5,-46.2,hurricane,1,65,987,230.156,34.523399999999995,7330
Epsilon,2005,12,3,12,34.5,-45.0,hurricane,1,65,987,230.156,34.523399999999995,7331
Epsilon,2005,12,3,18,34.5,-43.7,hurricane,1,65,987,230.156,46.0312,7332
Epsilon,2005,12,4,0,34.3,-42.3,hurricane,1,65,987,218.6482,28.7695,7333
Epsilon,2005,12,4,6,34.4,-41.1,hurricane,1,65,987,201.3865,23.0156,7334
Epsilon,2005,12,4,12,34.3,-39.8,hurricane,1,70,984,201.3865,23.0156,7335
Epsilon,2005,12,4,18,34.3,-38.8,hurricane,1,70,985,201.3865,23.0156,7336
Epsilon,2005,12,5,0,34.2,-37.8,hurricane,1,70,985,201.3865,23.0156,7337
Epsilon,2005,12,5,6,34.0,-36.7,hurricane,1,75,981,201.3865,23.0156,7338
Epsilon,2005,12,5,12,33.8,-35.5,hurricane,1,75,981,201.3865,23.0156,7339
Epsilon,2005,12,5,18,33.7,-34.6,hurricane,1,70,985,201.3865,23.0156,7340
Epsilon,2005,12,6,0,33.4,-33.8,hurricane,1,65,986,201.3865,23.0156,7341
Epsilon,2005,12,6,6,33.1,-33.7,hurricane,1,65,986,241.6638,51.78509999999999,7342
Epsilon,2005,12,6,12,32.3,-33.7,hurricane,1,65,987,253.1716,28.7695,7343
Epsilon,2005,12,6,18,31.6,-34.2,hurricane,1,65,987,247.4177,34.523399999999995,7344
Epsilon,2005,12,7,0,30.8,-34.9,hurricane,1,65,987,235.9099,63.2929,7345
Epsilon,2005,12,7,6,30.1,-36.0,hurricane,1,65,987,264.6794,57.539,7346
Epsilon,2005,12,7,12,29.4,-37.1,hurricane,1,65,987,276.1872,28.7695,7347
Epsilon,2005,12,7,18,28.7,-38.1,tropical storm,0,60,991,218.6482,0.0,7348
Epsilon,2005,12,8,0,28.2,-38.8,tropical storm,0,50,997,189.8787,0.0,7349
Epsilon,2005,12,8,6,27.4,-39.3,tropical storm,0,35,1003,115.078,0.0,7350
Epsilon,2005,12,8,12,26.5,-40.0,tropical depression,-1,30,1005,0.0,0.0,7351
Zeta,2005,12,30,0,23.9,-35.6,tropical depression,-1,30,1009,0.0,0.0,7352
Zeta,2005,12,30,6,24.2,-36.1,tropical storm,0,40,1005,201.3865,0.0,7353
Zeta,2005,12,30,12,24.7,-36.6,tropical storm,0,45,1002,247.4177,0.0,7354
Zeta,2005,12,30,18,25.2,-37.0,tropical storm,0,45,1000,270.4333,0.0,7355
Zeta,2005,12,31,0,25.6,-37.3,tropical storm,0,45,1000,287.695,0.0,7356
Zeta,2005,12,31,6,25.7,-37.6,tropical storm,0,50,997,258.9255,0.0,7357
Zeta,2005,12,31,12,25.7,-37.9,tropical storm,0,50,997,224.4021,0.0,7358
Zeta,2005,12,31,18,25.7,-38.1,tropical storm,0,45,1000,224.4021,0.0,7359
Zeta,2006,1,1,0,25.6,-38.3,tropical storm,0,50,997,201.3865,0.0,7360
Zeta,2006,1,1,6,25.4,-38.4,tropical storm,0,50,997,201.3865,0.0,7361
Zeta,2006,1,1,12,25.2,-38.5,tropical storm,0,50,997,230.156,0.0,7362
Zeta,2006,1,1,18,25.0,-38.6,tropical storm,0,55,994,195.6326,0.0,7363
Zeta,2006,1,2,0,24.6,-38.9,tropical storm,0,55,994,189.8787,0.0,7364
Zeta,2006,1,2,6,24.3,-39.7,tropical storm,0,50,997,184.1248,0.0,7365
Zeta,2006,1,2,12,23.8,-40.4,tropical storm,0,45,1000,184.1248,0.0,7366
Zeta,2006,1,2,18,23.6,-40.8,tropical storm,0,50,997,184.1248,0.0,7367
Zeta,2006,1,3,0,23.4,-41.0,tropical storm,0,55,994,201.3865,0.0,7368
Zeta,2006,1,3,6,23.3,-41.3,tropical storm,0,55,994,201.3865,0.0,7369
Zeta,2006,1,3,12,23.2,-41.6,tropical storm,0,55,994,201.3865,0.0,7370
Zeta,2006,1,3,18,23.0,-42.1,tropical storm,0,55,994,201.3865,0.0,7371
Zeta,2006,1,4,0,22.6,-42.4,tropical storm,0,55,994,230.156,0.0,7372
Zeta,2006,1,4,6,22.1,-42.9,tropical storm,0,50,997,230.156,0.0,7373
Zeta,2006,1,4,12,21.9,-43.6,tropical storm,0,45,1000,201.3865,0.0,7374
Zeta,2006,1,4,18,21.7,-44.6,tropical storm,0,40,1002,172.617,0.0,7375
Zeta,2006,1,5,0,21.7,-45.6,tropical storm,0,35,1005,115.078,0.0,7376
Zeta,2006,1,5,6,21.9,-46.6,tropical storm,0,35,1005,115.078,0.0,7377
Zeta,2006,1,5,12,22.2,-47.3,tropical storm,0,35,1006,115.078,0.0,7378
Zeta,2006,1,5,18,22.7,-47.9,tropical storm,0,35,1007,103.5702,0.0,7379
Zeta,2006,1,6,0,23.0,-48.4,tropical storm,0,35,1007,86.3085,0.0,7380
Zeta,2006,1,6,6,23.1,-49.0,tropical depression,-1,30,1007,0.0,0.0,7381
Zeta,2006,1,6,12,23.1,-49.6,tropical depression,-1,30,1008,0.0,0.0,7382
Alberto,2006,6,10,6,20.0,-85.0,tropical depression,-1,25,1004,0.0,0.0,7383
Alberto,2006,6,10,12,21.0,-85.3,tropical depression,-1,30,1003,0.0,0.0,7384
Alberto,2006,6,10,18,21.9,-85.7,tropical depression,-1,30,1003,0.0,0.0,7385
Alberto,2006,6,11,0,22.5,-86.3,tropical storm,0,35,1003,115.078,0.0,7386
Alberto,2006,6,11,6,23.1,-87.1,tropical storm,0,35,1003,115.078,0.0,7387
Alberto,2006,6,11,12,23.6,-87.8,tropical storm,0,40,1002,172.617,0.0,7388
Alberto,2006,6,11,18,24.3,-87.8,tropical storm,0,40,1004,230.156,0.0,7389
Alberto,2006,6,12,0,25.0,-87.8,tropical storm,0,40,1004,230.156,0.0,7390
Alberto,2006,6,12,6,25.8,-87.4,tropical storm,0,45,1004,230.156,0.0,7391
Alberto,2006,6,12,12,26.8,-86.3,tropical storm,0,60,1000,230.156,0.0,7392
Alberto,2006,6,12,18,27.5,-85.4,tropical storm,0,60,997,241.6638,0.0,7393
Alberto,2006,6,13,0,28.0,-85.0,tropical storm,0,60,995,230.156,0.0,7394
Alberto,2006,6,13,6,28.8,-84.4,tropical storm,0,55,995,241.6638,0.0,7395
Alberto,2006,6,13,12,29.5,-84.1,tropical storm,0,45,996,184.1248,0.0,7396
Alberto,2006,6,13,16,29.9,-83.7,tropical storm,0,40,998,,,7397
Alberto,2006,6,13,18,30.3,-83.5,tropical storm,0,35,997,172.617,0.0,7398
Alberto,2006,6,14,0,31.3,-82.8,tropical storm,0,35,1001,149.60139999999998,0.0,7399
Alberto,2006,6,14,6,32.8,-81.9,tropical depression,-1,30,1003,0.0,0.0,7400
AL022006,2006,7,17,6,39.1,-66.4,tropical depression,-1,30,1008,0.0,0.0,7401
AL022006,2006,7,17,12,40.0,-65.1,tropical storm,0,40,1003,69.04679999999999,0.0,7402
AL022006,2006,7,17,18,41.1,-63.7,tropical storm,0,45,998,69.04679999999999,0.0,7403
AL022006,2006,7,18,0,42.4,-62.1,tropical storm,0,40,999,69.04679999999999,0.0,7404
AL022006,2006,7,18,6,43.7,-60.1,tropical storm,0,35,1004,69.04679999999999,0.0,7405
Beryl,2006,7,18,12,32.3,-73.3,tropical depression,-1,30,1010,0.0,0.0,7406
Beryl,2006,7,18,18,33.0,-73.3,tropical storm,0,35,1008,46.0312,0.0,7407
Beryl,2006,7,19,0,33.8,-73.5,tropical storm,0,35,1006,69.04679999999999,0.0,7408
Beryl,2006,7,19,6,34.5,-73.7,tropical storm,0,35,1005,69.04679999999999,0.0,7409
Beryl,2006,7,19,12,35.2,-73.6,tropical storm,0,40,1004,138.09359999999998,0.0,7410
Beryl,2006,7,19,18,35.9,-73.5,tropical storm,0,50,1003,143.8475,0.0,7411
Beryl,2006,7,20,0,36.6,-73.2,tropical storm,0,50,1002,195.6326,0.0,7412
Beryl,2006,7,20,6,37.4,-73.2,tropical storm,0,50,1001,207.1404,0.0,7413
Beryl,2006,7,20,12,38.3,-73.0,tropical storm,0,50,1002,207.1404,0.0,7414
Beryl,2006,7,20,18,39.1,-72.5,tropical storm,0,45,1002,207.1404,0.0,7415
Beryl,2006,7,21,0,39.8,-71.8,tropical storm,0,45,1003,161.1092,0.0,7416
Beryl,2006,7,21,6,41.0,-70.5,tropical storm,0,45,1000,143.8475,0.0,7417
Beryl,2006,7,21,6,41.3,-70.1,tropical storm,0,45,1000,,,7418
Beryl,2006,7,21,12,42.4,-68.4,tropical storm,0,40,1002,201.3865,0.0,7419
Chris,2006,8,1,0,16.3,-58.1,tropical depression,-1,30,1011,0.0,0.0,7420
Chris,2006,8,1,6,16.8,-58.9,tropical storm,0,35,1009,34.523399999999995,0.0,7421
Chris,2006,8,1,12,17.2,-59.8,tropical storm,0,40,1006,34.523399999999995,0.0,7422
Chris,2006,8,1,18,17.7,-60.6,tropical storm,0,50,1004,46.0312,0.0,7423
Chris,2006,8,2,0,18.1,-61.4,tropical storm,0,50,1003,69.04679999999999,0.0,7424
Chris,2006,8,2,6,18.5,-62.2,tropical storm,0,55,1001,103.5702,0.0,7425
Chris,2006,8,2,12,19.0,-63.0,tropical storm,0,55,1001,103.5702,0.0,7426
Chris,2006,8,2,18,19.6,-63.9,tropical storm,0,50,1004,80.5546,0.0,7427
Chris,2006,8,3,0,19.9,-64.8,tropical storm,0,50,1007,80.5546,0.0,7428
Chris,2006,8,3,6,20.2,-65.8,tropical storm,0,40,1010,80.5546,0.0,7429
Chris,2006,8,3,12,20.4,-66.8,tropical storm,0,35,1011,80.5546,0.0,7430
Chris,2006,8,3,18,20.6,-67.7,tropical depression,-1,30,1011,0.0,0.0,7431
Chris,2006,8,4,0,20.7,-68.7,tropical depression,-1,30,1011,0.0,0.0,7432
Debby,2006,8,21,18,11.6,-21.7,tropical depression,-1,30,1007,0.0,0.0,7433
Debby,2006,8,22,0,12.0,-22.7,tropical depression,-1,30,1007,0.0,0.0,7434
Debby,2006,8,22,6,12.6,-23.9,tropical depression,-1,30,1007,0.0,0.0,7435
Debby,2006,8,22,12,13.4,-25.3,tropical depression,-1,30,1007,0.0,0.0,7436
Debby,2006,8,22,18,14.2,-26.7,tropical depression,-1,30,1005,0.0,0.0,7437
Debby,2006,8,23,0,14.9,-28.1,tropical storm,0,35,1003,69.04679999999999,0.0,7438
Debby,2006,8,23,6,15.7,-29.5,tropical storm,0,40,1002,86.3085,0.0,7439
Debby,2006,8,23,12,16.7,-31.0,tropical storm,0,45,1001,92.0624,0.0,7440
Debby,2006,8,23,18,17.6,-32.4,tropical storm,0,45,1001,80.5546,0.0,7441
Debby,2006,8,24,0,18.4,-33.9,tropical storm,0,45,1000,80.5546,0.0,7442
Debby,2006,8,24,6,19.2,-35.5,tropical storm,0,45,999,80.5546,0.0,7443
Debby,2006,8,24,12,20.1,-37.1,tropical storm,0,45,1000,80.5546,0.0,7444
Debby,2006,8,24,18,20.9,-38.7,tropical storm,0,45,1000,80.5546,0.0,7445
Debby,2006,8,25,0,21.7,-40.2,tropical storm,0,45,1000,80.5546,0.0,7446
Debby,2006,8,25,6,22.6,-41.5,tropical storm,0,45,1001,69.04679999999999,0.0,7447
Debby,2006,8,25,12,23.6,-42.7,tropical storm,0,40,1002,86.3085,0.0,7448
Debby,2006,8,25,18,24.4,-44.1,tropical storm,0,35,1005,103.5702,0.0,7449
Debby,2006,8,26,0,24.8,-45.1,tropical storm,0,35,1008,103.5702,0.0,7450
Debby,2006,8,26,6,25.2,-46.1,tropical depression,-1,30,1009,0.0,0.0,7451
Ernesto,2006,8,24,18,12.7,-61.6,tropical depression,-1,30,1008,0.0,0.0,7452
Ernesto,2006,8,25,0,13.0,-63.0,tropical depression,-1,30,1007,0.0,0.0,7453
Ernesto,2006,8,25,6,13.3,-64.4,tropical depression,-1,30,1005,0.0,0.0,7454
Ernesto,2006,8,25,12,13.7,-65.8,tropical storm,0,35,1005,92.0624,0.0,7455
Ernesto,2006,8,25,18,14.0,-67.1,tropical storm,0,35,1004,92.0624,0.0,7456
Ernesto,2006,8,26,0,14.3,-68.3,tropical storm,0,40,1002,92.0624,0.0,7457
Ernesto,2006,8,26,6,14.6,-69.5,tropical storm,0,45,999,115.078,0.0,7458
Ernesto,2006,8,26,12,15.1,-70.4,tropical storm,0,50,997,115.078,0.0,7459
Ernesto,2006,8,26,18,15.7,-71.2,tropical storm,0,55,997,115.078,0.0,7460
Ernesto,2006,8,27,0,16.3,-72.0,tropical storm,0,55,995,115.078,0.0,7461
Ernesto,2006,8,27,6,16.9,-72.7,hurricane,1,65,992,138.09359999999998,11.5078,7462
Ernesto,2006,8,27,12,17.4,-73.4,tropical storm,0,55,997,126.5858,0.0,7463
Ernesto,2006,8,27,18,17.8,-74.0,tropical storm,0,45,1002,115.078,0.0,7464
Ernesto,2006,8,28,0,18.3,-74.6,tropical storm,0,40,1003,69.04679999999999,0.0,7465
Ernesto,2006,8,28,6,19.1,-75.2,tropical storm,0,40,1004,69.04679999999999,0.0,7466
Ernesto,2006,8,28,11,19.9,-75.5,tropical storm,0,35,1005,,,7467
Ernesto,2006,8,28,12,20.0,-75.6,tropical storm,0,35,1005,103.5702,0.0,7468
Ernesto,2006,8,28,18,20.8,-76.4,tropical storm,0,35,1007,138.09359999999998,0.0,7469
Ernesto,2006,8,29,0,21.6,-77.4,tropical storm,0,35,1007,103.5702,0.0,7470
Ernesto,2006,8,29,6,22.4,-78.5,tropical storm,0,40,1006,86.3085,0.0,7471
Ernesto,2006,8,29,12,23.2,-79.3,tropical storm,0,40,1006,86.3085,0.0,7472
Ernesto,2006,8,29,18,23.9,-79.9,tropical storm,0,40,1005,115.078,0.0,7473
Ernesto,2006,8,30,0,24.7,-80.4,tropical storm,0,40,1004,132.3397,0.0,7474
Ernesto,2006,8,30,3,24.9,-80.6,tropical storm,0,40,1003,,,7475
Ernesto,2006,8,30,5,25.2,-80.7,tropical storm,0,40,1003,,,7476
Ernesto,2006,8,30,6,25.3,-80.8,tropical storm,0,40,1003,132.3397,0.0,7477
Ernesto,2006,8,30,12,26.1,-81.0,tropical storm,0,35,1002,69.04679999999999,0.0,7478
Ernesto,2006,8,30,18,27.0,-80.9,tropical storm,0,35,1001,23.0156,0.0,7479
Ernesto,2006,8,31,0,28.1,-80.7,tropical storm,0,35,1000,57.539,0.0,7480
Ernesto,2006,8,31,6,29.4,-80.4,tropical storm,0,45,999,86.3085,0.0,7481
Ernesto,2006,8,31,12,30.6,-79.9,tropical storm,0,55,995,103.5702,0.0,7482
Ernesto,2006,8,31,18,31.9,-79.2,tropical storm,0,60,993,184.1248,0.0,7483
Ernesto,2006,9,1,0,33.2,-78.4,tropical storm,0,60,988,195.6326,0.0,7484
Ernesto,2006,9,1,3,33.9,-78.1,tropical storm,0,60,985,,,7485
Ernesto,2006,9,1,6,34.5,-78.0,tropical storm,0,50,985,161.1092,0.0,7486
Ernesto,2006,9,1,12,35.8,-77.6,tropical depression,-1,30,991,0.0,0.0,7487
Gordon,2006,9,10,18,20.2,-53.8,tropical depression,-1,25,1012,0.0,0.0,7488
Gordon,2006,9,11,0,20.3,-54.5,tropical depression,-1,30,1011,0.0,0.0,7489
Gordon,2006,9,11,6,20.6,-55.3,tropical depression,-1,30,1010,0.0,0.0,7490
Gordon,2006,9,11,12,20.9,-56.3,tropical storm,0,35,1008,46.0312,0.0,7491
Gordon,2006,9,11,18,21.4,-57.1,tropical storm,0,40,1005,46.0312,0.0,7492
Gordon,2006,9,12,0,21.8,-57.6,tropical storm,0,50,1003,86.3085,0.0,7493
Gordon,2006,9,12,6,22.3,-58.0,tropical storm,0,50,1000,86.3085,0.0,7494
Gordon,2006,9,12,12,22.8,-58.2,tropical storm,0,50,998,86.3085,0.0,7495
Gordon,2006,9,12,18,23.4,-58.2,tropical storm,0,55,994,103.5702,0.0,7496
Gordon,2006,9,13,0,24.0,-58.1,hurricane,1,65,987,115.078,23.0156,7497
Gordon,2006,9,13,6,24.7,-58.0,hurricane,1,70,984,143.8475,23.0156,7498
Gordon,2006,9,13,12,25.6,-57.9,hurricane,1,80,980,184.1248,46.0312,7499
Gordon,2006,9,13,18,26.5,-57.7,hurricane,2,95,965,201.3865,57.539,7500
Gordon,2006,9,14,0,27.3,-57.4,hurricane,3,105,955,235.9099,57.539,7501
Gordon,2006,9,14,6,28.2,-56.8,hurricane,3,105,956,235.9099,57.539,7502
Gordon,2006,9,14,12,29.1,-56.2,hurricane,3,105,956,241.6638,57.539,7503
Gordon,2006,9,14,18,29.8,-55.4,hurricane,3,105,958,241.6638,57.539,7504
Gordon,2006,9,15,0,30.3,-54.6,hurricane,3,100,960,241.6638,57.539,7505
Gordon,2006,9,15,6,30.8,-53.8,hurricane,2,95,965,224.4021,57.539,7506
Gordon,2006,9,15,12,31.1,-53.5,hurricane,2,85,973,207.1404,57.539,7507
Gordon,2006,9,15,18,31.1,-53.5,hurricane,1,80,976,207.1404,57.539,7508
Gordon,2006,9,16,0,31.1,-53.5,hurricane,1,75,980,207.1404,46.0312,7509
Gordon,2006,9,16,6,31.2,-53.6,hurricane,1,70,983,207.1404,46.0312,7510
Gordon,2006,9,16,12,31.3,-53.8,hurricane,1,65,987,207.1404,46.0312,7511
Gordon,2006,9,16,18,31.5,-53.9,hurricane,1,65,987,207.1404,46.0312,7512
Gordon,2006,9,17,0,31.9,-53.8,hurricane,1,65,987,218.6482,46.0312,7513
Gordon,2006,9,17,6,32.4,-53.7,hurricane,1,65,987,218.6482,46.0312,7514
Gordon,2006,9,17,12,33.3,-53.3,hurricane,1,70,983,207.1404,46.0312,7515
Gordon,2006,9,17,18,34.1,-52.9,hurricane,1,70,983,207.1404,46.0312,7516
Gordon,2006,9,18,0,35.0,-52.1,hurricane,1,75,981,184.1248,46.0312,7517
Gordon,2006,9,18,6,36.1,-50.6,hurricane,1,75,979,184.1248,46.0312,7518
Gordon,2006,9,18,12,36.9,-48.7,hurricane,1,80,976,184.1248,57.539,7519
Gordon,2006,9,18,18,37.5,-46.3,hurricane,2,85,972,184.1248,63.2929,7520
Gordon,2006,9,19,0,38.0,-43.3,hurricane,2,85,972,184.1248,69.04679999999999,7521
Gordon,2006,9,19,6,38.1,-40.2,hurricane,2,90,970,241.6638,69.04679999999999,7522
Gordon,2006,9,19,12,38.0,-37.0,hurricane,1,80,977,287.695,69.04679999999999,7523
Gordon,2006,9,19,18,37.8,-33.5,hurricane,1,75,979,287.695,69.04679999999999,7524
Gordon,2006,9,20,0,37.7,-29.9,hurricane,1,70,980,258.9255,69.04679999999999,7525
Gordon,2006,9,20,6,37.6,-26.1,hurricane,1,70,980,310.7106,63.2929,7526
Gordon,2006,9,20,12,37.8,-22.6,hurricane,1,65,983,310.7106,69.04679999999999,7527
Gordon,2006,9,20,18,38.5,-18.5,hurricane,1,65,983,310.7106,80.5546,7528
Isaac,2006,9,27,18,26.1,-52.6,tropical depression,-1,30,1012,0.0,0.0,7529
Isaac,2006,9,28,0,26.8,-53.4,tropical depression,-1,30,1012,0.0,0.0,7530
Isaac,2006,9,28,6,27.4,-54.0,tropical storm,0,35,1008,115.078,0.0,7531
Isaac,2006,9,28,12,28.0,-54.4,tropical storm,0,40,1006,115.078,0.0,7532
Isaac,2006,9,28,18,28.6,-54.6,tropical storm,0,40,1006,166.86309999999995,0.0,7533
Isaac,2006,9,29,0,28.9,-54.9,tropical storm,0,40,1006,212.8943,0.0,7534
Isaac,2006,9,29,6,29.0,-55.4,tropical storm,0,40,1006,212.8943,0.0,7535
Isaac,2006,9,29,12,29.2,-55.8,tropical storm,0,45,1003,201.3865,0.0,7536
Isaac,2006,9,29,18,29.5,-56.5,tropical storm,0,50,1000,201.3865,0.0,7537
Isaac,2006,9,30,0,29.8,-57.1,tropical storm,0,60,997,201.3865,0.0,7538
Isaac,2006,9,30,6,30.1,-57.7,tropical storm,0,60,995,201.3865,0.0,7539
Isaac,2006,9,30,12,30.6,-58.5,hurricane,1,65,992,207.1404,69.04679999999999,7540
Isaac,2006,9,30,18,31.3,-59.2,hurricane,1,70,989,207.1404,69.04679999999999,7541
Isaac,2006,10,1,0,32.0,-59.8,hurricane,1,75,987,218.6482,57.539,7542
Isaac,2006,10,1,6,32.8,-60.2,hurricane,1,75,985,218.6482,46.0312,7543
Isaac,2006,10,1,12,33.8,-60.3,hurricane,1,70,986,241.6638,46.0312,7544
Isaac,2006,10,1,18,35.2,-60.3,hurricane,1,70,987,241.6638,46.0312,7545
Isaac,2006,10,2,0,37.2,-59.6,hurricane,1,65,988,287.695,46.0312,7546
Isaac,2006,10,2,6,39.8,-58.0,hurricane,1,65,989,316.4645,23.0156,7547
Isaac,2006,10,2,12,42.5,-56.2,tropical storm,0,60,990,345.234,0.0,7548
Isaac,2006,10,2,18,45.5,-53.7,tropical storm,0,55,995,345.234,0.0,7549
Barry,2007,6,1,12,22.3,-85.8,tropical depression,-1,30,1004,0.0,0.0,7550
Barry,2007,6,1,18,23.6,-85.7,tropical storm,0,40,1000,126.5858,0.0,7551
Barry,2007,6,2,0,24.3,-85.2,tropical storm,0,50,997,126.5858,0.0,7552
Barry,2007,6,2,6,25.1,-84.6,tropical storm,0,45,998,138.09359999999998,0.0,7553
Barry,2007,6,2,12,27.0,-83.2,tropical storm,0,40,1000,138.09359999999998,0.0,7554
Barry,2007,6,2,14,27.5,-82.7,tropical depression,-1,30,1000,0.0,0.0,7555
Barry,2007,6,2,18,29.7,-82.1,tropical depression,-1,30,1001,0.0,0.0,7556
Chantal,2007,7,31,0,35.5,-66.5,tropical depression,-1,30,1007,0.0,0.0,7557
Chantal,2007,7,31,6,37.1,-65.5,tropical storm,0,35,1004,69.04679999999999,0.0,7558
Chantal,2007,7,31,12,39.1,-64.2,tropical storm,0,45,999,276.1872,0.0,7559
Chantal,2007,7,31,18,40.7,-62.3,tropical storm,0,45,999,304.9567,0.0,7560
Chantal,2007,8,1,0,42.5,-60.0,tropical storm,0,45,994,270.4333,0.0,7561
Dean,2007,8,13,6,12.2,-28.9,tropical depression,-1,30,1006,0.0,0.0,7562
Dean,2007,8,13,12,12.1,-30.7,tropical depression,-1,30,1005,0.0,0.0,7563
Dean,2007,8,13,18,12.0,-32.4,tropical depression,-1,30,1005,0.0,0.0,7564
Dean,2007,8,14,0,11.9,-34.5,tropical depression,-1,30,1005,0.0,0.0,7565
Dean,2007,8,14,6,11.8,-36.5,tropical depression,-1,30,1005,0.0,0.0,7566
Dean,2007,8,14,12,11.8,-38.3,tropical storm,0,35,1004,34.523399999999995,0.0,7567
Dean,2007,8,14,18,11.8,-40.1,tropical storm,0,40,1002,86.3085,0.0,7568
Dean,2007,8,15,0,11.9,-41.7,tropical storm,0,50,997,103.5702,0.0,7569
Dean,2007,8,15,6,12.0,-43.4,tropical storm,0,50,997,103.5702,0.0,7570
Dean,2007,8,15,12,12.3,-45.1,tropical storm,0,50,997,103.5702,0.0,7571
Dean,2007,8,15,18,12.8,-47.0,tropical storm,0,55,994,103.5702,0.0,7572
Dean,2007,8,16,0,13.0,-49.2,tropical storm,0,60,991,103.5702,0.0,7573
Dean,2007,8,16,6,13.2,-51.3,hurricane,1,70,984,120.8319,23.0156,7574
Dean,2007,8,16,12,13.5,-53.3,hurricane,1,80,972,172.617,34.523399999999995,7575
Dean,2007,8,16,18,13.8,-55.5,hurricane,1,80,972,224.4021,46.0312,7576
Dean,2007,8,17,0,14.0,-57.7,hurricane,1,80,976,224.4021,46.0312,7577
Dean,2007,8,17,6,14.2,-59.8,hurricane,1,80,975,241.6638,46.0312,7578
Dean,2007,8,17,12,14.4,-61.7,hurricane,2,90,967,299.2028,46.0312,7579
Dean,2007,8,17,18,14.8,-63.5,hurricane,3,110,961,322.2184,51.78509999999999,7580
Dean,2007,8,18,0,14.9,-65.1,hurricane,4,125,944,345.234,92.0624,7581
Dean,2007,8,18,6,15.0,-66.6,hurricane,5,145,929,345.234,92.0624,7582
Dean,2007,8,18,12,15.4,-68.0,hurricane,5,145,923,345.234,97.8163,7583
Dean,2007,8,18,18,15.9,-69.5,hurricane,4,130,930,345.234,103.5702,7584
Dean,2007,8,19,0,16.1,-71.0,hurricane,4,120,920,322.2184,103.5702,7585
Dean,2007,8,19,6,16.4,-72.6,hurricane,4,120,921,322.2184,103.5702,7586
Dean,2007,8,19,12,16.8,-74.3,hurricane,4,125,923,345.234,103.5702,7587
Dean,2007,8,19,18,17.1,-76.0,hurricane,4,125,930,310.7106,115.078,7588
Dean,2007,8,20,0,17.5,-77.8,hurricane,4,125,926,310.7106,115.078,7589
Dean,2007,8,20,6,17.6,-79.8,hurricane,4,130,926,310.7106,103.5702,7590
Dean,2007,8,20,12,17.8,-81.5,hurricane,4,130,926,310.7106,103.5702,7591
Dean,2007,8,20,18,18.0,-83.3,hurricane,4,135,924,310.7106,103.5702,7592
Dean,2007,8,21,0,18.2,-85.1,hurricane,5,145,914,316.4645,103.5702,7593
Dean,2007,8,21,6,18.6,-86.9,hurricane,5,150,907,350.9879,103.5702,7594
Dean,2007,8,21,8,18.7,-87.7,hurricane,5,150,905,,,7595
Dean,2007,8,21,12,18.9,-88.7,hurricane,3,110,935,345.234,80.5546,7596
Dean,2007,8,21,18,19.2,-90.5,hurricane,1,75,960,276.1872,69.04679999999999,7597
Dean,2007,8,22,0,19.7,-92.2,hurricane,1,65,979,287.695,69.04679999999999,7598
Dean,2007,8,22,6,20.1,-94.0,hurricane,1,70,979,316.4645,69.04679999999999,7599
Dean,2007,8,22,12,20.5,-95.5,hurricane,1,80,976,333.72619999999995,69.04679999999999,7600
Dean,2007,8,22,16,20.5,-97.0,hurricane,2,85,974,,,7601
Dean,2007,8,22,18,20.5,-97.3,hurricane,1,75,974,333.72619999999995,34.523399999999995,7602
Dean,2007,8,23,0,20.5,-99.0,tropical depression,-1,30,998,0.0,0.0,7603
Erin,2007,8,15,0,23.7,-90.7,tropical depression,-1,25,1006,0.0,0.0,7604
